,OBJECTID,סמל רחוב,שם רחוב,מספר בית,קוד שימוש,שימוש במבנה,מספר קומות,מספר כניסות,מספר דירות,שכבה,קוד רחוב 2,שם רחוב 2,Shape,שטח מעטפת במטר מרובע,היקף מעטפת במטרים,geo
202,36677848,1334,הורקניה,11.0, , ,3,2,2,2200,0, ,,376.65965270996094,117.14637829447504,"(219206.069, 629310.825099999)"
203,36677849,1338,ניקנור,28.0, , ,3,2,12,2200,0, ,,309.8321533203125,100.63020544983394,"(219175.9852, 629512.4792)"
204,36677850,0, ,33.0, , ,3,2,3,2200,1338,ניקנור,,329.9025573730469,88.10437444278908,"(220879.328, 625233.853900001)"
205,36677851,0, ,31.0, , ,3,2,2,2200,1338,ניקנור,,337.0082550048828,96.30610979901886,"(220879.328, 625233.853900001)"
206,36677852,1335,ברניקי,5.0, , ,2,1,4,2200,0, ,,267.8055419921875,84.81431237937367,"(219050.6719, 629355.648399999)"
207,36677853,1363,חננאל,33.0, , ,2,1,2,2200,0, ,,507.4060516357422,125.36919964818289,"(219125.0156, 629590.4922)"
208,36677854,1415,התקופה,28.0, , ,4,2,16,2200,0, ,,434.3826446533203,104.56862768088114,"(219213.5069, 629632.449999999)"
209,36677855,1338,ניקנור,37.0, , ,4,1,6,2200,0, ,,205.54527282714844,59.617962232529145,"(219189.9557, 629588.207)"
210,36677856,4381,אל בוטמה,0.0, , ,6,1,1,2200,0, ,,184.3094787597656,60.376718276760144,"(219189.9557, 629588.207)"
211,36677857,4130,,0.0, , ,3,1,2,2200,0, ,,352.0402374267578,77.21263063111728,"(219189.9557, 629588.207)"
212,36677858,4381,אל בוטמה,0.0, , ,3,2,4,2200,0, ,,268.25096130371094,89.39491581408171,"(219189.9557, 629588.207)"
213,36677859,4381,אל בוטמה,0.0, , ,3,3,3,2200,0, ,,381.77935791015625,117.8155402040078,"(219189.9557, 629588.207)"
214,36677860,4202,,0.0, , ,3,2,3,2200,0, ,,374.7667770385742,93.78506782499086,"(219189.9557, 629588.207)"
215,36677861,1435,דב יוסף,0.0, , ,1,1,1,2200,0, ,,152.1754150390625,59.36297366587469,"(219189.9557, 629588.207)"
216,36677862,4202,,0.0, , ,2,1,1,2200,0, ,,175.36952209472656,65.35866037564894,"(219189.9557, 629588.207)"
217,36677863,4381,אל בוטמה,0.0, , ,3,2,3,2200,0, ,,376.8885192871094,80.58896699498511,"(219189.9557, 629588.207)"
218,36677864,4384,א שיפא,0.0, , ,2,1,2,2200,0, ,,301.9905700683594,83.72719616236485,"(219189.9557, 629588.207)"
219,36677865,4384,א שיפא,0.0, , ,2,1,2,2200,0, ,,150.59933471679688,66.86747174549696,"(219189.9557, 629588.207)"
220,36677866,4384,א שיפא,0.0, , ,2,1,1,2200,0, ,,271.21849060058594,75.51346349271991,"(219189.9557, 629588.207)"
221,36677867,4384,א שיפא,0.0, , ,2,1,1,2200,0, ,,153.21534729003906,51.88660318640317,"(219189.9557, 629588.207)"
222,36677868,4381,אל בוטמה,0.0, , ,3,1,2,2200,0, ,,171.3754425048828,61.77570093672962,"(219189.9557, 629588.207)"
223,36677869,4381,אל בוטמה,0.0, , ,3,1,1,2200,0, ,,269.5188751220703,83.06347281830536,"(219189.9557, 629588.207)"
224,36677870,4384,א שיפא,0.0, , ,2,1,2,2200,0, ,,323.6118927001953,93.28454002282348,"(219189.9557, 629588.207)"
225,36677871,4384,א שיפא,0.0, , ,1,1,1,2200,0, ,,399.8487548828125,127.08467104214792,"(219189.9557, 629588.207)"
226,36677872,4384,א שיפא,0.0, , ,3,1,2,2200,0, ,,226.02513122558597,69.1879966596866,"(219189.9557, 629588.207)"
227,36677873,4384,א שיפא,0.0, , ,2,1,1,2200,0, ,,122.20549011230467,51.99020062331772,"(219189.9557, 629588.207)"
228,36677874,4384,א שיפא,0.0, , ,3,1,2,2200,0, ,,213.63221740722656,62.05065188744027,"(219189.9557, 629588.207)"
229,36677875,4384,א שיפא,0.0, , ,2,1,2,2200,0, ,,131.67726135253906,47.66886991131414,"(219189.9557, 629588.207)"
230,36677876,4384,א שיפא,0.0, , ,2,3,3,2200,0, ,,422.2902069091797,134.63308352039076,"(219189.9557, 629588.207)"
231,36677877,4384,א שיפא,0.0, , ,2,1,2,2200,0, ,,149.41726684570312,53.28876215273824,"(219189.9557, 629588.207)"
232,36677878,4384,א שיפא,0.0, , ,2,1,2,2200,0, ,,132.93910217285156,52.24807569604797,"(219189.9557, 629588.207)"
233,36677879,4366,א רחמה,0.0, , ,2,3,2,2200,0, ,,625.7894744873047,192.5591799471694,"(219189.9557, 629588.207)"
234,36677880,4384,א שיפא,0.0, , ,1,1,2,2200,0, ,,262.34771728515625,80.76131074229089,"(219189.9557, 629588.207)"
235,36677881,4384,א שיפא,0.0, , ,2,2,5,2200,0, ,,313.73358154296875,116.15189705518824,"(219189.9557, 629588.207)"
236,36677882,4384,א שיפא,0.0, , ,3,3,6,2200,0, ,,368.389877319336,113.72832645477094,"(219189.9557, 629588.207)"
237,36677883,4384,א שיפא,0.0, , ,2,2,5,2200,0, ,,119.82804870605467,54.13162884559955,"(219189.9557, 629588.207)"
238,36677884,4384,א שיפא,0.0, , ,2,1,1,2200,0, ,,192.28445434570312,63.25356117293747,"(219189.9557, 629588.207)"
239,36677885,4384,א שיפא,0.0, , ,1,3,7,2200,0, ,,294.7791442871094,91.8772607582853,"(219189.9557, 629588.207)"
240,36677886,4384,א שיפא,0.0, , ,2,2,4,2200,0, ,,265.9182891845703,92.01141468524912,"(219189.9557, 629588.207)"
241,36677887,1309,קנאי הגליל,23.0, , ,2,1,1,2200,0, ,,280.7211303710937,98.12589915777929,"(219155.4024, 628927.0529)"
242,36677888,1309,קנאי הגליל,21.0, , ,2,1,4,2200,0, ,,340.11863708496094,98.4846967316518,"(219137.7624, 628939.979599999)"
243,36677889,1310,אלעזר בן יאיר,18.0, , ,3,2,5,2200,0, ,,298.37506103515625,112.83530143708884,"(219133.5644, 629063.4144)"
244,36677890,1310,אלעזר בן יאיר,22.0, , ,2,1,4,2200,0, ,,317.6947937011719,83.1805732850191,"(219143.3352, 629020.3576)"
245,36677891,1310,אלעזר בן יאיר,23.0, , ,2,2,16,2200,0, ,,477.7964019775391,130.91397278191346,"(219240.5621, 628929.6121)"
246,36677892,1311,אלכסנדריון,24.0, , ,3,2,2,2200,0, ,,292.1393280029297,109.89778388316708,"(219290.0145, 628928.8183)"
247,36677893,1311,אלכסנדריון,22.0, , ,2,2,6,2200,0, ,,264.537353515625,89.05766667362312,"(219270.2409, 628938.820699999)"
248,36677894,1311,אלכסנדריון,20.0, , ,2,1,3,2200,0, ,,267.2089080810547,76.06887199987412,"(219253.9237, 628952.759)"
249,36677895,1311,אלכסנדריון,18.0, , ,3,1,5,2200,0, ,,330.07252502441406,89.85438134119802,"(219238.5516, 628968.933)"
250,36677896,1311,אלכסנדריון,16.0, , ,2,1,5,2200,0, ,,274.7402801513672,79.40835775470867,"(219225.2728, 628987.5657)"
251,36677897,1311,אלכסנדריון,9.0, , ,2,1,2,2200,0, ,,291.4598846435547,88.01524005673367,"(219223.1123, 629066.44)"
252,36677898,1311,אלכסנדריון,6.0, , ,2,1,4,2200,0, ,,294.4223937988281,93.92990370917896,"(219166.9726, 629117.3245)"
253,36677899,1312,טוביה,4.0, , ,2,2,10,2200,0, ,,340.00218200683594,86.88532524771581,"(219243.5557, 629082.609999999)"
254,36677900,1312,טוביה,8.0, , ,4,2,10,2200,0, ,,518.0376434326172,165.70406407185163,"(219293.6454, 628997.191600001)"
255,36677901,1310,אלעזר בן יאיר,21.0, , ,2,2,12,2200,0, ,,462.1291046142578,135.46994322626207,"(219213.7947, 628945.244200001)"
256,36677902,1390,אריה בעהם,3.0, , ,4,2,16,2200,0, ,,508.2409210205078,117.67986602796113,"(218936.1448, 628776.4681)"
257,36677903,1334,הורקניה,1.0, , ,3,2,4,2200,0, ,,194.6207733154297,73.73404263297266,"(219253.5156, 629193.210899999)"
258,36677904,1310,אלעזר בן יאיר,12.0, , ,3,2,7,2200,0, ,,359.3350067138672,117.02822808303584,"(219069.4619, 629134.3233)"
259,36677905,1310,אלעזר בן יאיר,7.0, , ,2,1,4,2200,0, ,,297.4247131347656,105.07320299159748,"(219107.1033, 629153.9279)"
260,36677906,1310,אלעזר בן יאיר,5.0, , ,2,1,1,2200,0, ,,570.5536499023438,165.379700142192,"(219137.4236, 629110.707900001)"
261,36677907,1311,אלכסנדריון,4.0, , ,2,1,4,2200,0, ,,186.47222900390625,64.98945841877432,"(219164.6874, 629141.064300001)"
262,36677908,1312,טוביה,2.0, , ,2,2,8,2200,0, ,,663.8512725830078,192.70465746388132,"(219233.955, 629123.601299999)"
263,36677909,1311,אלכסנדריון,3.0, , ,3,2,5,2200,0, ,,209.8739013671875,83.59387252805139,"(219206.1075, 629129.3035)"
264,36677910,1311,אלכסנדריון,1.0, , ,3,2,6,2200,0, ,,316.8011016845703,94.61730707464636,"(219206.0924, 629152.654999999)"
265,36677911,1334,הורקניה,3.0, , ,2,2,2,2200,0, ,,237.4018096923828,62.67127475887184,"(219245.1719, 629212.25)"
266,36677912,1337,יהודה הנשיא,15.0, , ,2,1,4,2200,0, ,,174.85723876953125,75.459615235034,"(219215.7344, 629190.031300001)"
267,36677913,1337,יהודה הנשיא,15.0, , ,3,2,5,2200,0, ,,343.2841033935547,119.61499795968092,"(219215.7344, 629190.031300001)"
268,36677914,1314,יוסי בן יועזר,38.0, , ,5,1,30,2200,0, ,,659.1471405029297,110.56641278727928,"(219509.56, 628947.476600001)"
269,36677915,1318,אליעזר הגדול,5.0, , ,2,3,12,2200,0, ,,526.4208068847656,155.6145404633607,"(219481.2031, 629161.101600001)"
270,36677916,1318,אליעזר הגדול,3.0, , ,2,1,4,2200,0, ,,526.2696990966797,170.1843461974291,"(219447.5313, 629179.273399999)"
271,36677917,1321,רבן יוחנן בן זכאי,57.0, , ,2,3,3,2200,0, ,,503.8216857910156,159.64007027212935,"(219447.5313, 629179.273399999)"
272,36677918,1316,אנטיגונוס,33.0, , ,2,2,32,2200,0, ,,350.7070007324219,107.5182808832696,"(219599.0469, 629165.027000001)"
273,36677919,1316,אנטיגונוס,37.0, , ,2,2,8,2200,0, ,,472.7548828125,110.47286311116628,"(219538.1563, 629111.922)"
274,36677920,1316,אנטיגונוס,35.0, , ,2,2,8,2200,0, ,,542.1350250244141,188.4761133073801,"(219582.5, 629165.027000001)"
275,36677921,1316,אנטיגונוס,30.0, , ,2,2,8,2200,0, ,,549.0254974365234,153.2156562286998,"(219542.3281, 629195.218699999)"
276,36677922,1316,אנטיגונוס,32.0, , ,2,2,8,2200,0, ,,550.1194610595703,148.93497622567887,"(219500.8594, 629147.0469)"
277,36677923,1316,אנטיגונוס,30.0, , ,2,2,9,2200,0, ,,544.0952301025391,164.5358901609329,"(219542.3281, 629195.218699999)"
278,36677924,1316,אנטיגונוס,42.0, , ,2,2,8,2200,0, ,,573.8898315429688,165.16711318844904,"(219542.3281, 629195.218699999)"
279,36677925,1316,אנטיגונוס,51.0, , ,3,1,0,2200,0, ,,246.74069213867188,66.24805976900069,"(219542.3281, 629195.218699999)"
280,36677926,1316,אנטיגונוס,24.0, , ,2,2,8,2200,0, ,,552.7236022949219,142.06843465326622,"(219613.9219, 629261.75)"
281,36677927,1316,אנטיגונוס,29.0, , ,2,2,7,2200,0, ,,458.7483825683594,142.25055279277524,"(219639.0625, 629228.3617)"
282,36677928,1316,אנטיגונוס,31.0, , ,2,2,8,2200,0, ,,400.3609008789063,98.47566792718747,"(219609.625, 629197.687000001)"
283,36677929,1316,אנטיגונוס,28.0, , ,2,2,8,2200,0, ,,424.0816802978516,125.68702307988896,"(219576.25, 629217.5469)"
284,36677930,1316,אנטיגונוס,28.0, , ,2,2,8,2200,0, ,,586.0418548583984,145.21564886307954,"(219576.25, 629217.5469)"
285,36677931,1406,יצחק קצנלסון,8.0, , ,5,1,0,2200,0, ,,600.9934234619141,126.74968419002836,"(219207.0566, 629922.8202)"
286,36677932,1321,רבן יוחנן בן זכאי,56.0, , ,5,4,40,2200,1371,בן טבאי,,743.779541015625,129.99611216033745,"(219207.0566, 629922.8202)"
287,36677933,1321,רבן יוחנן בן זכאי,58.0, , ,5,4,24,2200,0, ,,556.9071502685547,120.36583685168398,"(219207.0566, 629922.8202)"
288,36677934,1371,בן טבאי,4.0, , ,8,1,28,2200,1373,בני בתירא,,531.5958557128906,103.73231230505822,"(219473.1094, 629429.1406)"
289,36677935,1373,בני בתירא,12.0, , ,8,1,0,2200,1371,בן טבאי,,515.3197021484375,109.16187875779572,"(219502.2969, 629459.8203)"
290,36677936,1355,מעלה זאב,2.0, , ,1,1,1,2200,0, ,,136.2701416015625,49.631231519106976,"(219538.2952, 629507.4297)"
291,36677937,1334,הורקניה,5.0, , ,2,1,4,2200,0, ,,305.2677764892578,90.86703086587842,"(219232.3906, 629230.476600001)"
292,36677938,1334,הורקניה,14.0, , ,5,1,14,2200,0, ,,385.5177917480469,104.20392071205144,"(219244.3906, 629354.1328)"
293,36677939,1334,הורקניה,20.0, , ,4,1,8,2200,0, ,,191.1890869140625,60.90099252411325,"(219257.77, 629460.5703)"
294,36677940,1334,הורקניה,18.0, , ,4,1,8,2200,0, ,,235.8399658203125,67.81175897788717,"(219251.3594, 629438.656300001)"
295,36677941,1334,הורקניה,16.0, , ,4,1,9,2200,0, ,,297.17352294921875,87.55544106616003,"(219247.3125, 629417.406300001)"
296,36677942,1334,הורקניה,12.0, , ,5,1,14,2200,0, ,,434.6433715820313,110.97068111165105,"(219244.3906, 629354.1328)"
297,36677943,1315,רשב''ג,48.0, , ,2,1,1,2200,0, ,,105.97039794921876,46.07211700779568,"(219673.1562, 628933.289100001)"
298,36677944,1315,רשב''ג,47.0, , ,2,2,8,2200,0, ,,539.8737335205078,205.0517496203038,"(219715.3125, 628914.140000001)"
299,36677945,1314,יוסי בן יועזר,38.0, , ,5,1,30,2200,0, ,,560.252685546875,98.8352154727258,"(219509.56, 628947.476600001)"
300,36677946,1316,אנטיגונוס,35.0, , ,2,1,0,2200,0, ,,325.0687713623047,79.21035365183901,"(219582.5, 629165.027000001)"
301,36677947,1794,מקור חיים,48.0, , ,3,3,18,2200,0, ,,662.7441253662109,156.84155978336875,"(219962.7865, 628925.107999999)"
302,36677948,1295,נהוראי,9.0, , ,4,2,16,2200,0, ,,411.0291442871094,135.45713026752694,"(219962.7865, 628925.107999999)"
303,36677949,1295,נהוראי,5.0, , ,4,2,16,2200,0, ,,393.4805755615234,130.02121500076893,"(219735.3427, 628937.890000001)"
304,36677950,1295,נהוראי,3.0, , ,4,2,16,2200,0, ,,453.3690032958984,125.64609557341868,"(219821.37, 629011.543299999)"
305,36677951,1315,רשב''ג,39.0, , ,3,2,2,2200,0, ,,595.7734985351562,169.95189823375895,"(219788.7877, 629067.889)"
306,36677952,1315,רשב''ג,35.0, , ,2,1,4,2200,0, ,,271.27685546875,77.32464104990616,"(219817.7656, 629112.805600001)"
307,36677953,1314,יוסי בן יועזר,35.0, , ,2,1,4,2200,0, ,,245.27102661132807,85.61900198401325,"(219750.78, 629192.3594)"
308,36677954,1315,רשב''ג,40.0, , ,2,1,4,2200,0, ,,416.6199798583984,123.56420107559131,"(219743.5156, 629076.2031)"
309,36677955,1315,רשב''ג,36.0, , ,2,1,2,2200,0, ,,214.20758056640625,75.90066984553853,"(219775.5156, 629122.773399999)"
310,36677956,1315,רשב''ג,34.0, , ,2,1,4,2200,0, ,,251.1286773681641,89.23308029664452,"(219791.3906, 629143.1328)"
311,36677957,1314,יוסי בן יועזר,43.0, , ,2,1,4,2200,0, ,,227.61297607421875,94.45357286415891,"(219688.71, 629084.726600001)"
312,36677958,1314,יוסי בן יועזר,39.0, , ,2,1,4,2200,0, ,,373.04356384277344,111.96145775747785,"(219720.91, 629145.6205)"
